number,state,title,author,body,created_at,updated_at,merged_at,merged,comments,review_comments,commits,additions,deletions,changed_files,conversation,closed_at,title_length,body_length,has_test,has_bug,has_feature,has_document,has_improve,has_refactor,files_updated,comment_num,comment_length,total_changes,total_additions_commit,total_deletions_commit,commit_authors_count,commit_count,unique_reviewers,total_comments,first_comment_time,project
263238,closed,Introduce MCP gallery manifest service,sandy081,,2025-08-25 10:40:50+00:00,2025-08-25T12:27:22Z,2025-08-25T12:27:21Z,True,0,0,1,301,37,11,0,2025-08-25 12:27:21+00:00,38,0,False,False,False,False,False,False,11,0,0,338,301,37,1,1,,,,vscode
263236,closed,SCM - handle status bar commands contributed by the Remote Repositories extension,lszomoru,Fixes https://github.com/microsoft/vscode/issues/259649,2025-08-25 10:27:37+00:00,2025-08-25T10:39:45Z,2025-08-25T10:39:44Z,True,0,0,1,2,2,1,0,2025-08-25 10:39:44+00:00,81,55,False,True,False,False,False,False,1,0,0,4,2,2,1,1,,,,vscode
263229,closed,reorder fields to group them,hediet,,2025-08-25 09:44:59+00:00,2025-08-25T09:57:17Z,2025-08-25T09:57:17Z,True,0,0,1,18,14,1,0,2025-08-25 09:57:17+00:00,28,0,False,False,False,False,False,False,1,0,0,32,18,14,1,1,,,,vscode
263228,closed,Fix a typo in nls.localize(...) in localization.contribution.ts,Peter-developer01,"Fixed a single typo: ""Langauage Packs"" => ""Language Packs"". I have noticed this typo while browsing the features tab of a language pack extension I have installed.

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-08-25 09:19:15+00:00,2025-09-22T07:32:13Z,2025-09-22T07:32:13Z,True,0,0,1,1,1,1,0,2025-09-22 07:32:13+00:00,63,509,False,True,True,False,False,False,1,0,0,2,1,1,1,1,,,,vscode
263227,closed,SCM - remove code that is not being referenced,lszomoru,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-08-25 09:04:42+00:00,2025-08-25T09:17:29Z,2025-08-25T09:17:28Z,True,0,0,1,0,4,1,0,2025-08-25 09:17:28+00:00,46,344,False,False,False,False,False,False,1,0,0,4,0,4,1,1,,,,vscode
263225,closed,show icon for ai actions in hover,sandy081,,2025-08-25 08:48:43+00:00,2025-08-25T09:00:49Z,2025-08-25T09:00:48Z,True,0,0,1,10,1,3,0,2025-08-25 09:00:48+00:00,33,0,False,False,False,False,False,False,3,0,0,11,10,1,1,1,,,,vscode
263224,closed,Adds currentDeletedLineCount to editTelemetry.reportEditArc,hediet,Fixes https://github.com/microsoft/vscode-internalbacklog/issues/5771,2025-08-25 08:46:53+00:00,2025-08-25T09:12:46Z,2025-08-25T09:07:57Z,True,0,0,1,3,0,1,0,2025-08-25 09:07:57+00:00,59,69,False,True,False,False,False,False,1,0,0,3,3,0,1,1,,,,vscode
263211,closed,chat - use `chatSparkle` consistently,bpasero,"cc @eli-w-king

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-08-25 07:39:27+00:00,2025-08-25T07:55:08Z,2025-08-25T07:55:06Z,True,0,0,1,5,5,4,0,2025-08-25 07:55:07+00:00,37,360,False,False,False,False,False,False,4,0,0,10,5,5,1,1,,,,vscode
263210,open,Preserve case in multicursor replace command,alpalla,"# Problem
Fixes https://github.com/microsoft/vscode/issues/106502.

Reading through the issue it seems the main problem involves preserving the case of the first letter of a variable name when executing a replace command on multiple case-insensitive selections of that word.

# Solution
To fix this, when defining the replace command for a given selection, we can check the case of the first letter of the text to replace, and update the case of the character that will replace it accordingly.

So if we have selections `""value""` and `""Value""`, and type `""a""` (while typing `array`), when composing the replace command for `""Value""` we see that it starts with a capital and replace the selection with `""A""`, not with `""a""`.

For now this logic is only applied in the case of multiple selections.

# Testing
Given
```
const [value, setValue] = useState();
```

Select `""value""` and `""Value""`, and then type `""array""`.

Expected result
```
const [array, setArray] = useState();
```

https://github.com/user-attachments/assets/2a3f2716-1785-45f5-9ff7-ae37d0e482cd

Note: it might make sense to make this feature opt-in, whether through some setting or a dedicated button as was suggested in the issue. I'm open to suggestions. 🙏
",2025-08-25 07:21:56+00:00,2025-09-22T07:12:50Z,,False,0,0,1,32,3,3,0,,44,1226,False,True,True,False,False,False,3,0,0,35,32,3,1,1,,,,vscode
263204,closed,some thinking improvements,justschen,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->

resets on cancel + some css improvements",2025-08-25 06:10:16+00:00,2025-08-25T06:47:41Z,2025-08-25T06:47:41Z,True,1,0,1,15,0,2,1,2025-08-25 06:47:41+00:00,26,385,False,False,False,False,True,False,2,0,0,15,15,0,1,1,,,,vscode
263185,closed,Fix #263184,roblourens,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-08-24 20:54:19+00:00,2025-08-24T21:06:18Z,2025-08-24T21:06:17Z,True,0,0,1,47,2,1,0,2025-08-24 21:06:17+00:00,11,344,False,True,False,False,False,False,1,0,0,49,47,2,1,1,,,,vscode
263181,closed,Reenable integration test,roblourens,"Some things have changed, hoping this is more stable now
Fix #242671

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-08-24 20:04:04+00:00,2025-08-24T21:46:27Z,2025-08-24T20:41:59Z,True,0,0,1,1,1,1,0,2025-08-24 20:41:59+00:00,25,414,False,True,False,False,False,False,1,0,0,2,1,1,1,1,,,,vscode
263179,open,Update LICENSE.txt,Tororio,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-08-24 19:38:54+00:00,2025-08-24T20:12:34Z,,False,0,0,1,2,2,1,0,,18,344,False,False,False,False,False,False,1,0,0,4,2,2,1,1,,,,vscode
263177,closed,Serialized tool invocation must not be in progress,roblourens,"Fix #263176

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-08-24 19:22:44+00:00,2025-08-24T19:35:07Z,2025-08-24T19:35:06Z,True,0,0,1,1,1,1,0,2025-08-24 19:35:06+00:00,50,357,False,True,False,False,False,False,1,0,0,2,1,1,1,1,,,,vscode
263173,closed,Add more fig specs ,Tyriar,"Fixes https://github.com/microsoft/vscode/issues/263167

This pulls in a lot of specs from upstream. Some of the bigger ones are gh, docker/docker-compose and ruff. This is mostly really safe but there are some parts of this that results in command execution. I reviewed all the specs for troublesome scripts/generators, removing any that look concerning.

To make this more sustainable in the long run it would be so much better if the generators that can execute code were separated from the plain text completions. There aren't that many generators but they are higher risk.

cc @meganrogge ",2025-08-24 19:06:55+00:00,2025-08-24T20:31:18Z,2025-08-24T20:31:17Z,True,0,0,6,25059,27,68,0,2025-08-24 20:31:17+00:00,19,594,False,True,False,True,False,False,68,0,0,79744,52913,26831,1,6,,,,vscode
263172,closed,Update notebook milestones,roblourens,Nobody else used my-work this month? :),2025-08-24 18:58:11+00:00,2025-08-24T19:34:10Z,2025-08-24T19:34:09Z,True,0,0,1,3,3,3,0,2025-08-24 19:34:09+00:00,26,39,False,False,False,False,False,False,3,0,0,6,3,3,1,1,,,,vscode
263171,closed,Fix keyboard shortcut showing in chat mode picker tooltip,roblourens,"Fix #263164

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-08-24 18:56:28+00:00,2025-08-24T19:34:44Z,2025-08-24T19:34:43Z,True,0,0,1,27,26,3,0,2025-08-24 19:34:43+00:00,57,357,False,True,False,False,False,False,3,0,0,53,27,26,1,1,,,,vscode
263170,closed,Add terminal suggest git kinds with icons,Tyriar,"Fixes #240232 

@lszomoru interested in your feedback and suggestions for additions here. Icon definitions in terminalSymbolIcons.ts

<img width=""1564"" height=""592"" alt=""image"" src=""https://github.com/user-attachments/assets/b61ef2c8-2388-4cc1-aceb-d86bf3fc4806"" />
<img width=""1036"" height=""572"" alt=""image"" src=""https://github.com/user-attachments/assets/06705585-cbe2-4889-86d1-72c85bf884a9"" />
<img width=""1164"" height=""594"" alt=""image"" src=""https://github.com/user-attachments/assets/51551f61-162d-4b7b-88f1-6fc980ad0c5f"" />
<img width=""1176"" height=""334"" alt=""image"" src=""https://github.com/user-attachments/assets/f5d18e03-b7f4-40ee-8f9e-e1f7435892ec"" />
<img width=""630"" height=""182"" alt=""image"" src=""https://github.com/user-attachments/assets/ad54f436-9c2f-479a-a29b-ab42b2ca7622"" />",2025-08-24 18:40:11+00:00,2025-08-24T18:54:13Z,2025-08-24T18:54:12Z,True,0,0,1,66,27,7,0,2025-08-24 18:54:12+00:00,41,792,False,True,False,False,False,False,7,0,0,93,66,27,1,1,,,,vscode
263166,closed,Remove special handling of sessionId in bg terminals,Tyriar,Small part of #253263,2025-08-24 18:06:13+00:00,2025-08-24T18:53:51Z,2025-08-24T18:53:50Z,True,0,0,1,1,5,1,0,2025-08-24 18:53:50+00:00,52,21,False,False,False,False,False,False,1,0,0,6,1,5,1,1,,,,vscode
263161,closed,Add LanguageModelToolsService unit tests,roblourens,Trying to fully spec this class to have copilot work on it. Still working on copilot but wanted to at least have the unit tests in,2025-08-24 17:01:42+00:00,2025-08-24T19:35:22Z,2025-08-24T19:35:21Z,True,1,0,4,1066,52,5,1,2025-08-24 19:35:21+00:00,40,130,False,False,False,False,False,False,5,1,24,1176,1095,81,1,4,1.0,1.0,2025-08-24T17:26:10Z,vscode
263147,closed,fix: memory leak in accessibilty signal scheduler,SimonSiefke,Registering the `RunOnceScheduler`  as a disposable.,2025-08-24 12:47:08+00:00,2025-08-25T18:34:52Z,2025-08-25T18:34:52Z,True,1,0,1,2,3,1,1,2025-08-25 18:34:52+00:00,49,52,False,True,False,False,False,False,1,1,7,5,2,3,1,1,1.0,1.0,2025-08-25T18:06:57Z,vscode
263146,open,Issue #210694 add hoverforeground and hoverbackground to activity bars,AminSajedian,"This pull request introduces customizable hover colors for the side, top, and bottom activity bars.

The changes address issue #210694 (https://github.com/Microsoft/vscode/issues/210694), which requested the ability to set hoverForeground and hoverBackground for a more visible hover state on activity bar icons. This implementation allows users to define specific colors in their settings to improve the discoverability and accessibility of the UI.

I've added the necessary color token properties to the activity bar's color contribution points to enable this feature. @benibenj (https://github.com/benibenj)

Testing:
I have verified that the new color settings work as expected and do not introduce any regressions. The hover state now correctly reflects the colors specified in the user's settings.


Modified Files Summary

1. Theme Color Definition [src/vs/workbench/common/theme.ts]
- Define new theme color tokens:
  - `ACTIVITY_BAR_HOVER_FOREGROUND`
  - `ACTIVITY_BAR_HOVER_BACKGROUND`
  - `ACTIVITY_BAR_TOP_HOVER_FOREGROUND`
  - `ACTIVITY_BAR_TOP_HOVER_BACKGROUND`

2. Activity Bar: Theming + Wiring [src/vs/workbench/browser/parts/activitybar/activitybarPart.ts]
- Register new hover tokens in theme registry
- Map hover tokens to CSS variables for stylesheet consumption
- Wire hover colors into composite bar configuration

3. Activity Bar CSS (Hover Styles) [src/vs/workbench/browser/parts/activitybar/media/activityaction.css]
- Apply hover styles using new CSS variables:
  - `--vscode-activityBar-hoverForeground`
  - `--vscode-activityBar-hoverBackground`
- Integrate hover states with existing active/focus styling

4. Sidebar: Theming Integration [src/vs/workbench/browser/parts/sidebar/sidebarPart.ts]
- Reference top-position hover tokens for consistency:
  - `ACTIVITY_BAR_TOP_HOVER_FOREGROUND`
  - `ACTIVITY_BAR_TOP_HOVER_BACKGROUND`
- Ensure sidebar hover behavior aligns with activity bar when positioned at top or bottom

5. Sidebar CSS (Hover Styles) [src/vs/workbench/browser/parts/sidebar/media/sidebarpart.css]
- Apply hover styling using activity bar CSS variables
- Maintain visual consistency between sidebar and activity bar hover states

6. Stylelint Allowlist [build/lib/stylelint/vscode-known-variables.json]
- Add CSS custom properties to prevent lint errors:
  - `--vscode-activityBar-hoverForeground`
  - `--vscode-activityBar-hoverBackground`

Usage
user's settings:

settings.json
```
{
  ""workbench.activityBar.location"": ""default"", // ""top"" or ""bottom""
  ""workbench.colorCustomizations"": {
    // Left Activity Bar 
    ""activityBar.hoverForeground"": ""#ff0000"", 
    ""activityBar.hoverBackground"": ""#00ff00"",

    // Top Activity Bar 
    ""activityBarTop.hoverForeground"": ""#0000ff"", 
    ""activityBarTop.hoverBackground"": ""#ffff00"" 
    } 
}
```",2025-08-24 12:46:34+00:00,2025-09-23T14:46:17Z,,False,2,2,5,58,8,6,4,,70,2792,False,False,True,False,True,False,6,3,1178,123584,77508,46076,2,5,2.0,3.0,2025-08-24T12:55:23Z,vscode
263136,closed,fix: memory leak in codelens controller,SimonSiefke,"Before: 
![code-lens-count-before](https://github.com/user-attachments/assets/69b9b3f9-335b-4f7f-99fa-50516ebc81c6)

In the code lens controller, the old code lens models don't seem to be cleared in all cases.  It seems they are only cleared if `toResolve.length` is greater than zero. Due to the early return, the cleanup seems missing for the case `toResolve.length === 0 `.



```ts
// before
private _resolveCodeLensesInViewport(): void {

    /* ... */
    if (toResolve.length === 0) {
	    return; 
    }

    /* ... */ 
    this._oldCodeLensModels.clear();
}
```








---







After: 
![code-lens-count-after](https://github.com/user-attachments/assets/3e55df01-5eca-4189-bd5e-732922656808)


 The change is to clear oldCodeLensModels in both cases:


```ts
// after
private _resolveCodeLensesInViewport(): void {

    /* ... */
    if (toResolve.length === 0) {
		this._oldCodeLensModels.clear();
	    return; 
    }

    /* ... */ 
    this._oldCodeLensModels.clear();
}
```




",2025-08-24 09:12:16+00:00,2025-08-25T15:30:27Z,2025-08-25T15:30:27Z,True,0,0,1,1,0,1,0,2025-08-25 15:30:27+00:00,39,994,False,True,False,False,False,False,1,1,7,1,1,0,1,1,1.0,1.0,2025-08-25T15:15:57Z,vscode
