pr_number,title,state,merged,created_at,closed_at,updated_at,author,author_is_collaborator,additions,deletions,changed_files,commits,comments,review_comments,file_types_count,directories_count,total_changes,first_review_at,time_to_close_days,response_time_days,review_count,approval_count,change_request_count,reviewer_count,test_files_count,test_changes,doc_files_count,config_files_count,title_length,description_length,has_description,label_count,milestone,is_fork,ahead_by,behind_by,mergeable,mergeable_state,rebaseable,assignees_count,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,directories,language_types,file_types,lines_added,lines_deleted,segs_added,segs_deleted,segs_changed,files_added,files_deleted,files_changed,change_num,files_modified,is_core_member,prev_PRs,title_words,body_words
262810,Adding chat sessions to copilot status,closed,True,2025-08-21 23:45:25,2025-08-22 00:10:47,2025-08-22 00:10:49,osortega,0.0,84,8,4,1,0,0,1.0,2.0,92,,0.01761574074074074,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,38,391,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,84,8,23.0,8.0,16.0,0.0,0.0,4,92,4.0,0.0,0.0,6,56
262811,Rename show history in chat sessions,closed,True,2025-08-21 23:47:59,2025-08-22 00:10:58,2025-08-22 00:11:00,osortega,0.0,1,1,1,1,0,0,1.0,1.0,2,,0.01596064814814815,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,36,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,6,49
262814,Try to avoid rerendering experimental welcome view too often,closed,False,2025-08-21 23:58:57,2025-09-04 03:11:05,2025-09-04 03:11:05,roblourens,0.0,6,4,2,2,0,3,1.0,2.0,12,,13.13342592592593,,3.0,0.0,0.0,1.472222222222222,0.0,,0.0,0.0,60,18,True,0.0,August 2025,0.0,,,0.0,dirty,0.0,1.0,False,True,False,False,False,False,2.0,,,6,4,7.0,5.0,3.0,0.0,0.0,2,12,2.0,0.0,1.0,9,4
262816,Update sessions icons to discussion sparkle,closed,True,2025-08-22 00:05:30,2025-08-22 01:03:19,2025-08-22 01:03:20,osortega,0.0,1,1,1,1,0,0,1.0,1.0,2,,0.04015046296296296,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,43,404,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,6,58
262835,Add missing `else` to be explicit,closed,True,2025-08-22 04:22:07,2025-08-25 01:01:55,2025-08-25 01:01:55,DonJayamanne,0.0,1,1,1,1,0,0,1.0,1.0,2,,2.860972222222222,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,33,397,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,2.0,6,51
262842,Update welcome view  mode transitions,closed,True,2025-08-22 06:03:19,2025-08-22 06:34:12,2025-08-22 06:34:13,bhavyaus,0.0,13,12,1,1,1,0,1.0,1.0,25,2025-08-22 06:06:56,0.02144675925925926,0.002511574074074074,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,37,56,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,13,12,9.0,9.0,8.0,0.0,0.0,1,25,1.0,0.0,1.0,5,2
262844,cancel current request before editing previous request,closed,True,2025-08-22 06:06:25,2025-08-22 06:18:58,2025-08-22 06:18:58,justschen,0.0,6,0,1,1,1,0,1.0,1.0,6,,0.008715277777777778,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,54,344,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,6,0,2.0,1.0,1.0,0.0,0.0,1,6,1.0,0.0,3.0,7,49
262845,Enhance chat todo list widget scroll handling and state management,closed,True,2025-08-22 06:34:38,2025-08-22 06:47:47,2025-08-22 06:47:48,bhavyaus,0.0,14,1,1,1,0,0,1.0,1.0,15,,0.009131944444444444,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,66,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,14,1,6.0,2.0,5.0,0.0,0.0,1,15,1.0,0.0,1.0,10,49
262851,chat - allow `chat.disableAIFeatures` as workspace setting,closed,True,2025-08-22 07:37:30,2025-08-22 08:42:29,2025-08-22 08:42:30,bpasero,0.0,8,7,2,1,0,0,1.0,1.0,15,,0.04512731481481481,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,58,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,True,False,False,False,1.0,,,8,7,7.0,6.0,3.0,0.0,0.0,2,15,2.0,0.0,1.0,7,49
262854,update codeowners,closed,True,2025-08-22 07:51:28,2025-08-22 08:14:35,2025-08-22 08:14:36,bpasero,0.0,18,0,1,1,0,0,0.0,1.0,18,,0.01605324074074074,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,17,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,18,0,2.0,1.0,1.0,0.0,0.0,1,18,1.0,0.0,1.0,2,49
262866,collapse combined thinking parts,closed,True,2025-08-22 08:47:57,2025-08-22 09:19:53,2025-08-22 09:19:54,justschen,0.0,2,2,2,1,1,0,1.0,2.0,4,,0.02217592592592593,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,32,344,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,2,2,4.0,4.0,2.0,0.0,0.0,2,4,2.0,0.0,3.0,4,49
262869,feat: add github copilot chat version,open,False,2025-08-22 09:00:24,,2025-08-29 13:28:53,HomyeeKing,0.0,23,2,1,3,1,0,1.0,1.0,204,2025-08-29 13:28:53,,7.186446759259259,,,,1.0,0.0,,0.0,0.0,37,795,True,0.0,,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,23,2,4.0,3.0,2.0,0.0,0.0,1,204,1.0,0.0,0.0,6,92
262877,chore: update electron@37.3.1,closed,True,2025-08-22 09:57:07,2025-08-26 13:40:21,2025-08-26 13:40:23,deepak1556,0.0,117,125,14,4,0,0,6.0,7.0,244,,4.155023148148148,,1.0,1.0,0.0,1.472222222222222,2.0,,2.0,6.0,29,287,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,7.0,,,117,125,45.0,47.0,24.0,0.0,0.0,14,244,14.0,0.0,3.0,3,27
262878,update codeowners,closed,True,2025-08-22 09:59:59,2025-08-22 10:17:02,2025-08-22 10:17:03,bpasero,0.0,17,16,1,2,0,0,0.0,1.0,33,,0.01184027777777778,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,17,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,17,16,3.0,3.0,1.0,0.0,0.0,1,33,1.0,0.0,1.0,2,49
262881,chat - fix settings casing,closed,True,2025-08-22 10:15:18,2025-08-22 10:31:01,2025-08-22 10:31:02,bpasero,0.0,1,1,1,1,0,0,1.0,1.0,2,,0.01091435185185185,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,26,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,1.0,5,49
262885,Git - accept working set changes when a resource is staged/committed,closed,True,2025-08-22 10:43:48,2025-08-25 15:07:52,2025-08-25 15:07:53,lszomoru,0.0,27,1,2,1,0,0,1.0,2.0,28,2025-08-25 15:07:50,3.18337962962963,3.183356481481482,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,68,124,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,27,1,7.0,3.0,5.0,0.0,0.0,2,28,2.0,0.0,0.0,11,18
262889,chat - more adoption of chat sparkle icon,closed,True,2025-08-22 11:01:53,2025-08-22 11:14:52,2025-08-22 11:14:52,bpasero,0.0,5,5,2,1,0,0,1.0,2.0,10,,0.009016203703703703,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,41,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,5,5,7.0,7.0,5.0,0.0,0.0,2,10,2.0,0.0,1.0,8,49
262892,Adds uniqueEventId to editTelemetry.reportEditArc,closed,True,2025-08-22 11:22:23,2025-08-22 11:38:06,2025-09-18 19:17:41,hediet,0.0,6,0,1,1,1,0,1.0,1.0,6,2025-09-18 19:17:41,0.01091435185185185,27.33006944444444,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,49,0,False,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,6,0,6.0,1.0,5.0,0.0,0.0,1,6,1.0,0.0,0.0,4,0
262895,"Refine sub-command telemetry, trust it and shell/prompt types",closed,True,2025-08-22 11:38:08,2025-08-22 11:50:12,2025-08-22 11:50:13,Tyriar,0.0,26,23,2,1,0,0,1.0,2.0,49,,0.00837962962962963,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,61,361,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,26,23,15.0,13.0,6.0,0.0,0.0,2,49,2.0,0.0,10.0,8,52
262902,Let's revisit AI actions submenu (#255962),closed,True,2025-08-22 12:30:22,2025-08-22 12:56:06,2025-08-22 12:56:07,bpasero,0.0,20,15,4,5,0,0,1.0,3.0,35,,0.01787037037037037,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,42,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,3.0,,,20,15,16.0,12.0,6.0,0.0,0.0,4,35,4.0,0.0,1.0,6,49
262903,Add verbose logging around wait for shell integration,closed,True,2025-08-22 12:38:50,2025-08-22 12:57:04,2025-08-22 12:57:05,Tyriar,0.0,18,4,1,1,0,0,1.0,1.0,22,,0.01266203703703704,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,53,359,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,18,4,12.0,5.0,8.0,0.0,0.0,1,22,1.0,0.0,10.0,8,51
262908,Implement #262904,open,False,2025-08-22 12:51:27,,2025-09-26 10:15:16,sandy081,0.0,152,11,5,12,2,13,1.0,2.0,111912,2025-08-28 15:05:44,,6.093252314814815,14.0,0.0,1.0,2.0,0.0,,0.0,0.0,17,17,True,0.0,September 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,152,11,19.0,11.0,13.0,0.0,0.0,5,111912,5.0,0.0,1.0,2,2
262910,Fix out of bounds text selection with line wrapping,open,False,2025-08-22 12:51:54,,2025-08-22 13:18:54,remcohaszing,0.0,10,11,1,1,0,0,1.0,1.0,21,,,,,,,1.472222222222222,0.0,,0.0,0.0,51,967,True,1.0,,1.0,,,,unknown,,1.0,False,True,False,False,True,False,1.0,,,10,11,4.0,5.0,2.0,0.0,0.0,1,21,1.0,0.0,0.0,9,164
262918,Fix auto approve issues after ToolConfirmKind introduction,closed,True,2025-08-22 13:31:05,2025-08-22 13:43:07,2025-08-22 13:43:08,Tyriar,0.0,24,7,2,1,0,0,1.0,1.0,31,,0.008356481481481482,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,58,38,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,24,7,10.0,8.0,5.0,0.0,0.0,2,31,2.0,0.0,10.0,7,6
262919,Let's revisit AI actions submenu (fix #255962),closed,True,2025-08-22 13:33:59,2025-08-22 13:46:12,2025-08-22 13:46:13,bpasero,0.0,104,11,2,1,0,0,1.0,2.0,115,,0.008483796296296297,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,46,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,104,11,7.0,6.0,4.0,0.0,0.0,2,115,2.0,0.0,1.0,7,49
262925,Fixes https://github.com/microsoft/vscode-internalbacklog/issues/5765,closed,True,2025-08-22 13:50:26,2025-08-22 14:02:30,2025-08-22 14:07:22,hediet,0.0,16,3,1,1,0,0,1.0,1.0,19,,0.00837962962962963,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,69,69,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,16,3,7.0,4.0,2.0,0.0,0.0,1,19,1.0,0.0,0.0,2,2
262927,Fix terminal confirm border in some themes,closed,True,2025-08-22 13:53:48,2025-08-22 14:07:40,2025-08-22 14:07:41,Tyriar,0.0,1,0,1,1,0,0,1.0,1.0,1,,0.00962962962962963,,2.0,2.0,0.0,1.472222222222222,0.0,,0.0,0.0,42,359,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,1,0,2.0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,10.0,7,51
262929,Exploring semantic and syntactic tokenization ,closed,False,2025-08-22 14:07:07,2025-08-27 07:45:47,2025-08-27 07:45:47,aiday-mar,0.0,39,7,11,1,0,0,1.0,9.0,46,,4.735185185185185,,,,,1.472222222222222,0.0,,0.0,1.0,46,344,True,0.0,,0.0,,,,unknown,,1.0,False,False,False,False,False,False,9.0,,,39,7,39.0,18.0,27.0,0.0,0.0,11,46,11.0,0.0,0.0,5,49
262931,make check safer,closed,True,2025-08-22 14:10:33,2025-08-22 16:08:57,2025-08-22 16:08:58,meganrogge,0.0,9,3,1,2,0,1,1.0,1.0,16,,0.08222222222222222,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,16,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,9,3,3.0,2.0,2.0,0.0,0.0,1,16,1.0,0.0,6.0,3,49
262936,Pass a fake extension id through LM API,closed,True,2025-08-22 14:22:30,2025-08-22 14:34:30,2025-08-22 14:34:31,lramos15,0.0,5,5,3,1,0,0,1.0,3.0,10,,0.008333333333333333,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,39,414,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,3.0,,,5,5,8.0,8.0,5.0,0.0,0.0,3,10,3.0,0.0,1.0,8,53
262938,add auto replying support for foreground terminals,closed,False,2025-08-22 14:50:43,2025-08-22 19:33:01,2025-08-22 19:33:02,meganrogge,0.0,42,5,6,3,0,0,1.0,3.0,81,,0.1960416666666667,,,,,1.472222222222222,4.0,,0.0,0.0,50,13,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,3.0,,,42,5,27.0,11.0,16.0,0.0,0.0,6,81,6.0,0.0,6.0,7,2
262939,Fixes ProducerConsumer: cannot produce after final value has been set,closed,True,2025-08-22 14:52:14,2025-08-22 15:04:30,2025-08-22 15:04:31,hediet,0.0,7,2,1,1,0,0,1.0,1.0,9,,0.008518518518518519,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,69,0,False,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,7,2,3.0,3.0,1.0,0.0,0.0,1,9,1.0,0.0,0.0,10,0
262941,delete buffer output polling,closed,True,2025-08-22 15:01:15,2025-08-22 15:43:28,2025-08-22 15:43:29,meganrogge,0.0,5,478,5,3,0,0,1.0,4.0,491,,0.02931712962962963,,1.0,1.0,0.0,1.472222222222222,1.0,,0.0,0.0,28,0,False,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,4.0,,,5,478,10.0,12.0,8.0,0.0,2.0,5,491,3.0,0.0,6.0,4,0
262944,ci: always publish cpu profile for codesign failure,closed,True,2025-08-22 15:35:07,2025-08-22 15:47:20,2025-08-22 15:47:22,deepak1556,0.0,1,0,1,1,0,0,1.0,1.0,1,,0.008483796296296297,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,1.0,51,163,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,1,0,2.0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,3.0,8,2
262946,tools: remove 'any' type on confirmation buttons,closed,True,2025-08-22 15:46:57,2025-08-22 16:03:21,2025-08-22 16:03:22,connor4312,0.0,38,39,4,1,0,0,1.0,2.0,77,,0.01138888888888889,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,48,400,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,38,39,38.0,38.0,21.0,0.0,0.0,4,77,4.0,0.0,0.0,7,59
262947,rewrite polling function,closed,True,2025-08-22 15:51:21,2025-08-25 23:47:15,2025-08-26 18:26:16,meganrogge,0.0,397,257,6,38,0,15,1.0,4.0,3479,,3.330486111111111,,8.0,1.0,0.0,1.472222222222222,1.0,,0.0,0.0,24,509,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,True,4.0,,,397,257,75.0,70.0,24.0,0.0,0.0,6,3479,6.0,0.0,6.0,3,67
262948,Fixes https://github.com/microsoft/vscode-internalbacklog/issues/5765,closed,True,2025-08-22 16:07:27,2025-08-22 16:19:16,2025-08-22 16:19:17,hediet,0.0,33,3,3,1,0,0,1.0,2.0,36,,0.008206018518518519,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,69,69,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,33,3,,,,0.0,0.0,3,36,3.0,0.0,0.0,2,2
262949,SCM - fix issue with refreshing status bar commands,closed,True,2025-08-22 16:11:19,2025-08-22 16:31:10,2025-08-22 16:31:11,lszomoru,0.0,5,1,2,1,0,0,1.0,1.0,6,,0.01378472222222222,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,51,55,True,1.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,5,1,3.0,3.0,2.0,0.0,0.0,2,6,2.0,0.0,0.0,9,2
262951,add languagemodel thinking part for byok,closed,True,2025-08-22 16:26:41,2025-08-22 16:39:04,2025-08-22 16:39:04,justschen,0.0,23,6,3,1,1,0,1.0,2.0,29,,0.008599537037037037,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,40,344,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,23,6,12.0,9.0,8.0,0.0,0.0,3,29,3.0,0.0,3.0,6,49
262959,fix(editor)(#261780): transform UPPER_CASE to PascalCase,open,False,2025-08-22 17:44:05,,2025-09-11 16:17:25,Selva-Ganesh-M,0.0,51,4,2,2,4,1,1.0,2.0,59,2025-08-22 17:48:24,,0.002997685185185185,4.0,0.0,0.0,3.0,1.0,,0.0,0.0,56,675,True,0.0,September 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,51,4,9.0,4.0,4.0,0.0,0.0,2,59,2.0,0.0,0.0,5,95
262963,Create overlay to guard for given chat session type,closed,True,2025-08-22 18:03:03,2025-08-22 18:45:43,2025-08-22 18:45:44,joshspicer,0.0,10,2,1,2,0,2,1.0,1.0,14,,0.02962962962962963,,3.0,1.0,1.0,1.472222222222222,0.0,,0.0,0.0,51,399,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,10,2,6.0,3.0,3.0,0.0,0.0,1,14,1.0,0.0,0.0,9,51
262964,Fix editor edge clicking,open,False,2025-08-22 18:15:42,,2025-09-22 10:34:14,remcohaszing,0.0,5,2,1,1,0,0,1.0,1.0,7,,,,,,,1.472222222222222,0.0,,0.0,0.0,24,657,True,0.0,,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,5,2,4.0,3.0,3.0,0.0,0.0,1,7,1.0,0.0,0.0,4,118
262968,Simplify chat confirm css/structure,closed,True,2025-08-22 18:53:23,2025-08-23 07:54:11,2025-08-23 07:54:12,Tyriar,0.0,23,27,2,1,1,0,2.0,2.0,50,2025-08-23 05:52:43,0.5422222222222223,0.4578703703703704,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,35,359,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,23,27,12.0,13.0,9.0,0.0,0.0,2,50,2.0,0.0,10.0,4,51
262969,Add basic error rendering for chat webviews output,closed,True,2025-08-22 18:58:58,2025-08-22 19:14:28,2025-08-22 19:14:28,mjbvz,0.0,40,1,2,1,1,0,2.0,2.0,41,,0.01076388888888889,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,50,344,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,40,1,4.0,3.0,2.0,0.0,0.0,2,41,2.0,0.0,8.0,8,49
262972,Clean up handling of auto approval allow handling,closed,True,2025-08-22 19:13:23,2025-08-22 21:39:38,2025-08-22 21:39:39,Tyriar,0.0,20,11,2,2,0,0,1.0,2.0,33,,0.1015625,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,49,361,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,20,11,11.0,5.0,8.0,0.0,0.0,2,33,2.0,0.0,10.0,8,52
262975,better thinking part logic,closed,True,2025-08-22 19:27:32,2025-08-22 19:39:24,2025-08-22 19:39:24,justschen,0.0,18,5,2,1,1,0,1.0,2.0,23,,0.008240740740740741,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,26,497,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,18,5,7.0,7.0,4.0,0.0,0.0,2,23,2.0,0.0,3.0,4,73
262976,Chat session progress report async,closed,True,2025-08-22 19:28:12,2025-08-22 20:20:39,2025-08-22 20:20:41,osortega,0.0,22,6,2,1,0,0,1.0,1.0,28,,0.03642361111111111,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,34,384,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,22,6,7.0,7.0,8.0,0.0,0.0,2,28,2.0,0.0,0.0,5,55
262980,Explorer: add `explorer.collapseResource` to collapse a specific folder (by URI) without changing focus (#261598),open,False,2025-08-22 20:06:29,,2025-09-12 10:38:56,Csabesz07,0.0,59,1,2,4,1,0,1.0,1.0,57567,2025-08-22 20:10:00,,0.00244212962962963,,,,1.0,0.0,,0.0,0.0,113,815,True,0.0,,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,59,1,6.0,3.0,3.0,0.0,0.0,2,57567,2.0,0.0,0.0,14,105
262984,Add another server built on top of our own automation framework,closed,True,2025-08-22 20:34:48,2025-08-23 00:20:22,2025-08-23 00:20:23,TylerLeonhardt,0.0,3028,514,27,2,0,0,3.0,4.0,3552,,0.1566435185185185,,1.0,1.0,0.0,1.472222222222222,25.0,,1.0,1.0,63,471,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,4.0,,,3028,514,78.0,53.0,28.0,23.0,0.0,27,3552,4.0,0.0,1.0,11,73
262987,Don't cancel an all-provider request when the single-provider request is a subset,closed,True,2025-08-22 20:51:51,2025-08-22 21:30:33,2025-08-22 21:30:34,hediet,0.0,3,4,3,1,0,2,1.0,2.0,7,,0.026875,,3.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,81,70,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,3,4,6.0,7.0,4.0,0.0,0.0,3,7,3.0,0.0,0.0,12,4
262997,Adding chat opening actions,closed,True,2025-08-22 22:15:39,2025-08-22 23:43:54,2025-08-22 23:43:56,osortega,0.0,262,6,4,1,0,0,1.0,2.0,268,,0.06128472222222222,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,27,411,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,262,6,17.0,10.0,11.0,0.0,0.0,4,268,4.0,0.0,0.0,4,59
262998,better language in feedback setting,closed,True,2025-08-22 22:50:50,2025-08-22 23:15:40,2025-08-22 23:15:41,justschen,0.0,1,1,1,1,1,0,1.0,1.0,2,,0.01724537037037037,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,35,344,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,3.0,5,49
262999,Show tools from toolsets in the tools picker,closed,True,2025-08-22 22:51:15,2025-08-25 20:22:26,2025-08-25 20:22:28,aeschli,0.0,312,352,8,7,0,0,1.0,5.0,44135,,2.896655092592593,,1.0,1.0,0.0,1.472222222222222,3.0,,0.0,0.0,44,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,5.0,,,312,352,62.0,60.0,26.0,0.0,0.0,8,44135,8.0,0.0,0.0,8,49
263002,fix thinking pinned container check,closed,False,2025-08-22 23:25:32,2025-09-05 17:13:59,2025-09-05 17:13:59,justschen,0.0,1,1,1,1,1,0,1.0,1.0,2,,13.74197916666667,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,35,429,True,0.0,August 2025,1.0,,,0.0,dirty,0.0,1.0,False,True,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,3.0,5,66
263004,references-view: removeReferenceItem hotkey implementation,open,False,2025-08-22 23:48:53,,2025-08-23 00:31:26,Clam-,0.0,16,2,3,5,0,0,1.0,2.0,539149,,,,,,,1.472222222222222,0.0,,0.0,0.0,58,484,True,0.0,,1.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,16,2,8.0,5.0,4.0,0.0,0.0,3,539149,3.0,0.0,0.0,4,78
263010,Progress for local chat sessions,closed,True,2025-08-23 01:17:46,2025-08-23 05:42:42,2025-08-23 05:42:42,osortega,0.0,122,18,3,1,0,0,1.0,1.0,140,,0.1839814814814815,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,32,391,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,122,18,24.0,12.0,18.0,0.0,0.0,3,140,3.0,0.0,0.0,5,56
263038,Update to recent xterm.js,closed,True,2025-08-23 08:25:39,2025-08-23 14:53:56,2025-08-23 14:53:57,anthonykim1,0.0,169,169,6,1,0,0,1.0,3.0,338,,0.2696412037037037,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,6.0,25,76,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,3.0,,,169,169,65.0,65.0,12.0,0.0,0.0,6,338,6.0,0.0,1.0,4,8
263066,allow classes for syntax highlighting in collapsed cells,closed,True,2025-08-23 14:27:39,2025-08-27 22:06:05,2025-08-27 22:10:03,amunger,0.0,12,6,5,5,2,4,2.0,3.0,308,2025-08-25 12:55:49,4.318356481481482,1.936226851851852,5.0,1.0,0.0,2.0,0.0,,0.0,0.0,56,471,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,3.0,,,12,6,15.0,11.0,11.0,0.0,0.0,5,308,5.0,0.0,0.0,8,61
263079,Wait for rich SI to enter prompt before executing,closed,True,2025-08-23 15:37:23,2025-08-23 16:38:37,2025-08-23 16:38:38,Tyriar,0.0,21,6,2,1,0,0,1.0,2.0,27,,0.04252314814814815,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,49,359,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,21,6,11.0,5.0,5.0,0.0,0.0,2,27,2.0,0.0,10.0,9,51
