number,state,title,author,body,created_at,updated_at,merged_at,merged,comments,review_comments,commits,additions,deletions,changed_files,conversation,closed_at,title_length,body_length,has_test,has_bug,has_feature,has_document,has_improve,has_refactor,files_updated,comment_num,comment_length,total_changes,total_additions_commit,total_deletions_commit,commit_authors_count,commit_count,unique_reviewers,total_comments,first_comment_time,project
162031,open,Add Loads from fixed inputs,drisspg,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #162031
* #161118


## TODO
Check on multi indices
```Python

    @cute.jit
    def score_mod(tSrS_ssa, b_idx, h_idx, q_idx, kv_idx, buffers):
        in_ptr4 = buffers[0]
        tmp0 = tSrS_ssa
        tmp1 = b_idx
        tmp2 = h_idx
        tmp3 = cute.make_fragment(1, cutlass.Int32)
        tmp4 = tmp3.store(32*tmp1 + tmp2)
        tmp5 = cute.make_fragment(1, cutlass.BFloat16)
        tmp6 = tmp3[0]
        tmp7 = tmp5[0] = (in_ptr4[tmp6])
        tmp8 = (tmp5.load()).to(cutlass.Float32)
        tmp9 = (tmp0 + tmp8)
        tSrS_ssa = tmp9

        return tSrS_ssa
        
 ```
 
I dont think that 
```
        tmp4 = tmp3.store(32*tmp1 + tmp2)
        tmp5 = cute.make_fragment(1, cutlass.BFloat16)
        tmp6 = tmp3[0]
        tmp7 = tmp5[0] = (in_ptr4[tmp6]
        
```
      
 is right since this tmp6 value will be larger than the actual index dim int his case its B -> see if its possible to 1d index

",2025-09-03 01:14:49+00:00,2025-09-20T05:20:03Z,,False,1,0,15,280,15,4,1,,27,1010,False,True,False,False,False,False,4,0,0,79525,54743,24782,1,15,,,,pytorch
162030,closed,[inductor] turn on loaf (for oss) by default,shunting314,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #162030



cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben @Lucaskabela",2025-09-03 00:57:07+00:00,2025-09-24T06:03:09Z,,False,12,0,20,13,4,3,12,2025-09-24 06:02:05+00:00,44,310,False,False,False,False,False,False,3,11,5508,120060,77298,42762,1,19,4.0,12.0,2025-09-09T23:57:28Z,pytorch
162029,closed,[inductor] Reorder input nodes in pattern matcher,angelayi,"Fixes https://github.com/pytorch/pytorch/issues/162019

Given 
```
def graph():
    input_1 = empty()
    output_1 = relu(input_1)
    output_use_1 = sqrt(output_1)
    input_2 = empty()
    mul = input_2 * 2
    output_2 = add(mul, output_1)
    final_node = mm(output_use_1, output_2)
```

```
def pattern(input_1, input_2)
    tmp1 = relu(input_1)
    tmp2 = input_2 + tmp1
    return tmp1, tmp2

def replacement(input_1, input_2)
    return fused_relu_add(input_1, input_2)
```

The existing pattern matcher will incorrectly place the `fused_relu_add` before `sqrt`, using input `mul` before it has been declared:
```
def graph_replaced_bad():
    input_1 = empty()
    output_1, output_2 = fused_relu_add(input_1, mul)  # mul used before it is declared
    output_use_1 = sqrt(output_1)
    input_2 = empty()
    mul = input_2 * 2
    output_2 = add(mul, output_1)
    final_node = mm(output_use_1, output_2)
```

so instead before doing the replacement we will reorder the graph so that all input nodes will be ordered before the output nodes:
```
def reordered_graph():
    input_1 = empty()
    input_2 = empty()  # moved
    mul = input_2 * 2  # moved
    output_1 = relu(input_1)
    output_use_1 = sqrt(output_1)
    output_2 = add(mul, output_1)
    final_node = mm(output_use_1, output_2)
```

and after replacing:
```
def graph_replaced_good():
    input_1 = empty()
    input_2 = empty()  # moved
    mul = input_2 * 2  # moved
    output_1, output2 = fused_relu_add(input1, mul)
    output_use_1 = sqrt(output_1)
    final_node = mm(output_use_1, output_2)
```

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-09-03 00:48:10+00:00,2025-09-09T20:48:50Z,,False,1,4,1,156,79,2,5,2025-09-09 20:48:50+00:00,49,1779,False,True,False,False,False,False,2,0,0,235,156,79,1,1,2.0,0.0,2025-09-03T13:32:32Z,pytorch
162028,closed,[ez][inductor] add a few outer dimension reduction cases for LOAF,shunting314,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #162102
* #162030
* #162126
* #162101
* #162221
* __->__ #162028


For the not able to fuse issue reported here: https://github.com/pytorch/pytorch/issues/93718 , LOAF can fuse the outer dimension softmax into a single kernel and brings 1.87x speedup for the example shape mentioned in the issue.


cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-09-03 00:21:20+00:00,2025-09-05T09:31:21Z,,False,3,0,1,42,0,1,3,2025-09-05 09:30:16+00:00,65,578,False,False,False,False,False,False,1,2,493,42,42,0,1,1,4.0,2.0,2025-09-03T22:03:43Z,pytorch
162027,open,[dynamo] add error_on_graph_break kwarg to torch.compile,williamwen42,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #162027
* #162023
* #161747
* #161739



cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames @Lucaskabela",2025-09-03 00:02:22+00:00,2025-09-04T04:01:03Z,,False,2,0,4,67,17,4,2,,56,296,False,False,False,False,False,False,4,0,0,52454,28857,23597,1,4,,,,pytorch
162026,closed,[SymmMem] Increase signal pad size for NVL72,kwen2501,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #162026

so that the signal calls do not step on each other's foot.

cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta @ezyang @msaroufim",2025-09-02 23:54:20+00:00,2025-09-04T17:42:45Z,,False,3,2,1,11,1,1,5,2025-09-04 17:41:41+00:00,44,249,False,False,False,False,False,False,1,2,493,12,11,1,1,1,3.0,2.0,2025-09-04T17:16:48Z,pytorch
162025,open,[hop] refactor check input alias and mutation to be a graph pass,ydwu4,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #162754
* #161732
* __->__ #162025
* #161808
* #161664
* #161557

",2025-09-02 23:24:45+00:00,2025-09-23T22:42:42Z,,False,1,2,6,76,195,8,3,,64,144,False,False,False,False,False,True,8,0,0,97559,61583,35976,1,6,2.0,0.0,2025-09-19T12:17:11Z,pytorch
162024,closed,don't use detect_fake_mode in materialize_as_subgraph,ydwu4,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #161732
* #162025
* __->__ #162024
* #161808
* #161664
* #161557

",2025-09-02 23:24:42+00:00,2025-09-02T23:31:33Z,,False,2,0,1,6,2,1,2,2025-09-02 23:30:44+00:00,53,144,False,False,False,False,False,False,1,0,0,8,6,2,1,1,,,,pytorch
162023,open,[dynamo] add error_on_graph_break() to compiler namespace,williamwen42,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #162027
* __->__ #162023
* #161747
* #161739



cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames @Lucaskabela @mlazos",2025-09-02 23:21:49+00:00,2025-09-04T20:01:22Z,,False,1,0,5,91,59,5,1,,57,304,False,False,False,False,False,False,5,0,0,52525,28882,23643,1,5,,,,pytorch
162022,closed,[FP8][cuBLAS][H100] only test fp32 outputs for rowwise `_scaled_mm` on H100,eqy,"only cuBLAS supports float32 output and cuBLAS only supports rowwise for SM 9.0

Intended to land after #161305

cc @csarofeen @ptrblck @xwang233",2025-09-02 23:06:40+00:00,2025-09-19T15:19:22Z,,False,3,2,1,25,13,1,5,2025-09-19 15:18:17+00:00,75,145,False,False,False,False,False,False,1,2,498,38,25,13,1,1,3.0,2.0,2025-09-18T14:09:28Z,pytorch
162021,closed,[FSDP][Collectives] skipping reduce_scatter when world size is 1,anshul-si,"**Summary:** In its current state, FSDP collectives uses cuda synchronizations and communication ops regardless of what the world size is. However, now that replicate will use FSDP, there will be instances where group size = 1 and these synchronizations and ops will be used needlessly. I have updated fsdp_collectives to skip reduce_scatter in the foreach_reduce API when world_size ‎ = 1. I have created edited a test that uses CommDebugMode to verify that the reduce_scatter has been removed. I also edited an affected test which used 1-way FSDP by verifying and changing its assert statements for CommDebugMode. I have also added a test command. 


**Test Cases**
1. pytest test/distributed/_composable/fsdp/test_fully_shard_training.py -k test_train_parity_single_worldsize1
2. pytest test/distributed/_composable/test_composability/test_2d_composability.py -k test_tp_with_fsdp_offloading

Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #162021



cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta @ezyang @msaroufim @dcci",2025-09-02 22:54:44+00:00,2025-09-16T17:19:15Z,,False,3,1,6,38,24,3,4,2025-09-16 17:18:10+00:00,64,1093,False,True,False,False,False,False,3,2,494,59306,40972,18334,1,6,4.0,2.0,2025-09-03T17:36:34Z,pytorch
162020,closed,[inductor] Fix int64 from MutationOutput Buffer,yushangdi,"Summary:
When we have a user defined triton kernel, it marks the mutated outputs as `MutationOutput` with a NoneLayout. This MutationOutput may later be used as input to another inductor-generated triton kernel.


When we determine whether to use int32 or int64 for the inductor generated triton kernel, we need to look at the number of elements for all buffers involved. If one of the buffer is a MutationOutput, we should still consider it's number of elements, instead of skipping it.

To get a hint on the MutationOutput size, we look at the buffers corresponding to `mutation_names` in MutationOutput.

Test Plan:
```
buck run mode/opt  fbcode//caffe2/test/inductor:test_aot_inductor -- -r test_autotune_int64_user_defined_triton_kernel
```

Differential Revision: D81530083




cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-09-02 22:43:57+00:00,2025-09-04T09:49:04Z,,False,10,4,1,81,0,3,14,2025-09-04 09:48:01+00:00,47,985,False,True,False,False,False,False,3,4,2118,81,81,0,1,1,5.0,5.0,2025-09-03T00:51:51Z,pytorch
162018,open,[torch elastic] support pid in log prefix template,xunnanxu,"Summary:
## Before

pid was not supported and required logger to dump them individually
This led to challenge matching the pids as not all loggers would dump them.

## After

`${pid}` is supported as a placeholder in `TORCHELASTIC_LOG_LINE_PREFIX_TEMPLATE`.

To do that, this changeset:
- Pushed down template materialization from agent to `multiprocessing.PContext` as that's where it gets the `pid`.
- Shifted the docstrings as needed.
- Default `LaunchConfig.log_line_prefix_template` to following env var if persists to consolidate the logic

Test Plan:
CI

Run job

Differential Revision: D81177345




cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta",2025-09-02 22:35:09+00:00,2025-09-09T03:40:57Z,,False,9,0,1,113,48,5,9,,50,684,False,True,False,True,False,False,5,0,0,161,113,48,1,1,,,,pytorch
162017,closed,[inductor] performance model interface,coconutruben,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #162017
* #161534

# why

- enable the system to register performance model ranking functions
- those functions are then used to rank th choices before benchmarking
- enable more modular, faster, more expansive autotuning

# what

- PerformanceModelChoices, expansion of inductor choices
- mechanism
  - users can register functions (through decorators or registration
    function)
  - functions are hardware, template, op specific
  - when an input hits the performance model, if we have any functions
    registered for that template/op combo
    - we expand the config space for that template
    - we ask the function to rank all the choices
    - we forward filter down to topk
- control
  - topk: -1 to say ""same as default search space"" or > 1 for specific
  - topk: 0 turns off any performance modeling
  - discard unranked: controls what to do with choices that have not
    been estimated (discard, or keep)

You can check out the testing code to see examples of toy functions and
their integration into the system

This choice handler is not turned on by default

Even if the choice handler is turned on, it will be a noop if no
functions are registered, or if topk = 0

# testing

```
python -m pytest test/inductor/test_performance_model_interface_e2e.py
python -m pytest test/inductor/test_performance_model_interface.py
```

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @mlazos

Differential Revision: [D81534564](https://our.internmc.facebook.com/intern/diff/D81534564)",2025-09-02 22:29:20+00:00,2025-09-18T17:05:42Z,,False,9,0,22,1356,0,10,9,2025-09-18 17:05:42+00:00,38,1714,False,False,False,False,False,False,10,8,1264,107748,65447,42301,1,22,1.0,8.0,2025-09-02T22:34:39Z,pytorch
162016,open,Support custom callback functions in schedule,H-Huang,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #162016
* #161072

This is going to be used in https://github.com/pytorch/torchtitan/issues/1682

Add a `register_custom_function` to the `_PipelineScheduleRuntime` which allows users to implement any custom function to replace the runtime operation dynamically.

The signature of the callback should look like:

```python
class _CustomFunctionProtocol(Protocol):
    def __call__(self, action: _Action, ctx: _PipelineContext) -> None: ...
```

`_PipelineContext` contains a reference to the schedule which is executing the operations.

### Testing

Added a test which adds custom methods for `FORWARD` and `OVERLAP_F_B` which are just the same implementations as those used in the default schedule runtime. Check that the schedule can still run, numerics are correct, and the callbacks are executed the correct number of times.

cc @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta @ezyang @msaroufim",2025-09-02 22:25:39+00:00,2025-09-08T21:20:41Z,,False,1,1,4,299,23,2,2,,45,1001,False,False,False,False,False,False,2,0,0,509,391,118,1,4,,,,pytorch
162015,closed,[c10d] Lessen density of barrier warning,kwen2501,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #162015

Warnings are great, but too dense when there are many ranks.

cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta",2025-09-02 22:06:24+00:00,2025-09-03T02:21:59Z,,False,3,3,2,11,11,2,6,2025-09-03 02:20:56+00:00,40,232,False,False,False,False,False,False,2,2,532,24,12,12,1,2,4.0,4.0,2025-09-02T22:25:20Z,pytorch
162014,open,[inductor] pdl: enable launch and deduplicate waits,v0i0,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #162014
* #160928



cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben @mlazos",2025-09-02 22:04:28+00:00,2025-09-25T01:07:06Z,,False,7,6,8,51,3,3,13,,51,315,False,False,False,False,False,False,3,6,1461,167430,114856,52574,1,8,3.0,9.0,2025-09-02T22:09:32Z,pytorch
162013,open,Fix dynamic shapes,tugsbayasgalan,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #162166
* #162089
* __->__ #162013
* #161977
* #161653

Previously we were not setting the right config for new export. 

cc @ezyang @SherlockNoMad @EikanWang @jgong5 @wenzhe-nrv @voznesenskym @penguinwu @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @jiayisunx @chenyang78 @kadeng @chauhang @amjames @Lucaskabela

Differential Revision: [D81598900](https://our.internmc.facebook.com/intern/diff/D81598900)",2025-09-02 21:54:34+00:00,2025-09-04T13:56:14Z,,False,5,1,4,2,12,2,6,,18,486,False,True,False,False,False,False,2,4,492,45713,23918,21795,1,4,3.0,4.0,2025-09-02T23:03:06Z,pytorch
162012,closed,[pt2e] Avoid getting model device once per node,andrewor14,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #162012

**Summary:** Previously, we call `assert_and_get_unqiue_device`
once per node in both prepare and convert. This is expensive and
unnecessary since the model device is the same across all nodes,
so we should just call this once in the beginning and reuse the
same model device across all the nodes.

**Test Plan:**
python test/test_quantization.py -k TestQuantizePT2E

cc @ezyang @SherlockNoMad @EikanWang @jgong5 @wenzhe-nrv",2025-09-02 21:35:26+00:00,2025-09-04T18:31:55Z,,False,2,0,1,87,13,5,2,2025-09-04 18:31:50+00:00,47,518,False,False,False,False,False,False,5,1,6,100,87,13,1,1,1.0,1.0,2025-09-04T18:31:51Z,pytorch
162011,open,[SymmMem] Replace unnecessary nvshmemx_collective_launch,kwen2501,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #162011

The `nvshmemx_collective_launch` function must be used when the CUDA kernels use NVSHMEM synchronization or collective APIs (e.g., nvshmem_wait, nvshmem_barrier, nvshmem_barrier_all, or any other collective operation). CUDA kernels that do not use synchronizing NVSHMEM APIs are not required to be launched by this API. 

Also added `NVSHMEM_CHECK` or `CUDA_CHECK` around the launch calls.

cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta",2025-09-02 21:27:30+00:00,2025-09-12T19:33:48Z,,False,1,5,1,25,17,3,6,,56,561,False,False,False,False,False,False,3,0,0,42,25,17,1,1,2.0,0.0,2025-09-03T17:37:47Z,pytorch
