pr_number,title,state,merged,created_at,closed_at,updated_at,author,author_is_collaborator,additions,deletions,changed_files,commits,comments,review_comments,file_types_count,directories_count,total_changes,first_review_at,time_to_close_days,response_time_days,review_count,approval_count,change_request_count,reviewer_count,test_files_count,test_changes,doc_files_count,config_files_count,title_length,description_length,has_description,label_count,milestone,is_fork,ahead_by,behind_by,mergeable,mergeable_state,rebaseable,assignees_count,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,directories,language_types,file_types,lines_added,lines_deleted,segs_added,segs_deleted,segs_changed,files_added,files_deleted,files_changed,change_num,files_modified,is_core_member,prev_PRs,title_words,body_words
162076,[pt] strip error messages in profile builds,closed,False,2025-09-03 17:35:17,2025-09-04 04:18:30,2025-09-04 04:19:33,rmaz,0.0,2,2,1,1,6,0,1.0,1.0,4,2025-09-03 19:06:15,0.4466782407407408,0.0631712962962963,1.0,1.0,0.0,3.0,0.0,,0.0,0.0,43,1006,True,4.0,,True,,,,unknown,,0,False,False,False,False,False,False,1.0,,,2,2,3.0,3.0,2.0,0.0,0.0,1,4,1.0,0.0,0.0,7,68
162077,Tune linalg_eigh_cusolver: better heuristic for syevj_batched selection on cuda,closed,False,2025-09-03 17:49:34,2025-09-03 17:59:00,2025-09-03 18:06:19,MauriceDHanisch,0.0,37,9,1,2,8,0,1.0,1.0,68,2025-09-03 17:53:10,0.006550925925925926,0.0025,,,,1.0,0.0,,0.0,0.0,79,88,True,2.0,,True,,,0.0,dirty,0.0,0,False,False,False,False,False,False,1.0,,,37,9,6.0,4.0,1.0,0.0,0.0,1,68,1.0,0.0,0.0,9,13
162078,Comment out workflows due to reduced capacity,open,False,2025-09-03 17:54:00,,2025-09-12 12:56:47,amdfaa,0.0,56,55,2,2,1,0,1.0,1.0,111,,,,,,,3.04663840096911,0.0,,0.0,2.0,45,138,True,4.0,,True,,,,unknown,,0,False,True,False,False,False,False,1.0,,,56,55,6.0,5.0,2.0,0.0,0.0,2,111,2.0,0.0,0.0,7,12
162079,Tune linalg_eigh_cusolver: better heuristic for syevj_batched selection on cuda,open,False,2025-09-03 18:05:33,,2025-09-11 21:18:22,MauriceDHanisch,0.0,37,9,1,2,9,0,1.0,1.0,68,2025-09-03 18:09:12,,0.002534722222222222,,,,1.0,0.0,,0.0,0.0,79,2335,True,5.0,,True,,,,unknown,,0,False,False,False,True,False,False,1.0,,,37,9,6.0,4.0,1.0,0.0,0.0,1,68,1.0,0.0,0.0,9,316
162080,ci: Disable all jobs that require mi250,open,False,2025-09-03 18:15:07,,2025-09-04 01:08:43,seemethere,0.0,36,18,4,2,5,0,2.0,2.0,54,2025-09-03 18:30:44,,0.01084490740740741,1.0,1.0,0.0,4.0,0.0,,0.0,3.0,39,413,True,3.0,,False,,,1.0,unstable,1.0,0,False,False,False,False,False,False,2.0,,,36,18,40.0,22.0,19.0,0.0,0.0,4,54,4.0,0.0,66.0,7,54
162081,wrapper_fxir store triton_meta `extra` field into node.meta,open,False,2025-09-03 18:16:34,,2025-09-03 23:20:20,jazlyn5,0.0,44,1,2,1,5,0,1.0,2.0,45,,,,,,,3.04663840096911,1.0,,0.0,0.0,59,865,True,4.0,,True,,,,unknown,,0,False,False,False,False,False,False,2.0,,,44,1,6.0,3.0,4.0,0.0,0.0,2,45,2.0,0.0,0.0,7,106
162082,Add const to stable amax,closed,False,2025-09-03 18:18:25,2025-09-05 17:37:53,2025-09-05 17:38:56,mikaylagawarecki,0.0,2,2,1,2,3,0,1.0,1.0,4,2025-09-05 14:46:28,1.971851851851852,1.8528125,1.0,1.0,0.0,3.0,0.0,,0.0,0.0,24,150,True,3.0,,False,,,1.0,clean,0.0,0,False,True,False,False,False,False,1.0,,,2,2,3.0,3.0,2.0,0.0,0.0,1,4,1.0,0.0,9.0,5,11
162083,[DO NOT LAND] DTensor Demo,closed,False,2025-09-03 18:28:16,2025-09-13 03:42:26,2025-09-13 03:42:26,SherlockNoMad,0.0,596,0,3,1,2,0,3.0,1.0,596,,9.384837962962964,,,,,3.04663840096911,0.0,,1.0,0.0,26,20,True,0.0,,False,,,,unknown,,0,False,True,False,False,False,False,1.0,,,596,0,6.0,3.0,3.0,3.0,0.0,3,596,0.0,0.0,7.0,5,2
162084,use sym_or instead of any to avoid dde in calc_conv_nd_return_shape,closed,False,2025-09-03 18:31:32,2025-09-04 01:20:25,2025-09-04 01:21:29,laithsakka,0.0,2,1,1,3,4,3,1.0,1.0,7,2025-09-03 21:16:48,0.2839467592592593,0.1147685185185185,3.0,1.0,0.0,3.0,0.0,,0.0,0.0,67,114,True,3.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,1.0,,,2,1,3.0,2.0,1.0,0.0,0.0,1,7,1.0,0.0,11.0,10,13
162085,[inductor] fix test output path 2,closed,False,2025-09-03 18:47:13,2025-09-04 00:03:51,2025-09-04 00:07:16,xuhancn,0.0,13,7,1,3,3,0,1.0,1.0,24,2025-09-03 19:26:11,0.2198842592592593,0.02706018518518518,2.0,2.0,0.0,4.0,1.0,,0.0,0.0,33,332,True,8.0,,True,,,,unknown,,0,False,True,False,False,False,False,1.0,,,13,7,4.0,3.0,4.0,0.0,0.0,1,24,1.0,0.0,2.0,6,31
162086,[CI][ROCM] Disable rocm build tests,closed,False,2025-09-03 19:01:43,2025-09-04 06:23:44,2025-09-04 06:23:45,jeanschmidt,0.0,18,18,4,1,5,0,2.0,2.0,36,2025-09-03 19:10:56,0.4736226851851852,0.006400462962962963,1.0,0.0,0.0,3.0,0.0,,0.0,3.0,35,591,True,3.0,,False,,,,unknown,,0,False,False,False,False,False,False,2.0,,,18,18,22.0,22.0,18.0,0.0,0.0,4,36,4.0,0.0,1.0,5,83
162088,[BE][flex attention] compute RMSE in float64,closed,False,2025-09-03 19:10:07,2025-09-11 23:53:34,2025-09-11 23:54:38,davidberard98,0.0,2,0,1,2,9,0,1.0,1.0,83441,2025-09-11 13:12:37,8.196840277777778,7.751736111111111,1.0,1.0,0.0,3.0,1.0,,0.0,0.0,44,493,True,5.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,1.0,,,2,0,2.0,1.0,1.0,0.0,0.0,1,83441,1.0,0.0,11.0,6,62
162089,Fix persistent buffer bug,open,False,2025-09-03 19:31:42,,2025-09-04 13:56:15,tugsbayasgalan,0.0,1,9,3,2,2,0,1.0,3.0,45617,2025-09-03 20:11:18,,0.0275,,,,1.0,1.0,,0.0,0.0,25,422,True,5.0,,False,,,1.0,unstable,1.0,0,False,True,False,False,False,False,3.0,,,1,9,4.0,6.0,3.0,0.0,0.0,3,45617,3.0,0.0,27.0,4,38
162090,[aot-precompile] default-filter global guards,closed,False,2025-09-03 19:44:55,2025-09-05 22:44:58,2025-09-05 22:45:59,dolpm,0.0,87,20,3,1,4,0,1.0,2.0,107,2025-09-03 19:51:43,2.125034722222222,0.004722222222222222,1.0,1.0,0.0,3.0,1.0,,0.0,0.0,45,309,True,5.0,,True,,,,unknown,,0,False,False,False,False,False,False,2.0,,,87,20,12.0,10.0,9.0,0.0,0.0,3,107,3.0,0.0,0.0,4,35
162091,Fix unclear CUBLAS error in torch._scaled_mm with FP8 inputs missing out_dtype,open,False,2025-09-03 19:50:28,,2025-09-24 03:46:19,dsashidh,0.0,25,0,2,2,6,5,2.0,2.0,27,2025-09-03 19:50:40,,0.0001388888888888889,7.0,0.0,1.0,5.0,1.0,,0.0,0.0,78,953,True,14.0,,True,,,,unknown,,0,False,True,False,False,False,False,2.0,,,25,0,5.0,3.0,3.0,0.0,0.0,2,27,2.0,0.0,0.0,11,107
162093,Allow for using a dedicated binary for the torch subproc pool.,closed,False,2025-09-03 20:30:30,2025-09-05 01:43:49,2025-09-05 01:44:52,c00w,0.0,14,0,2,1,14,1,1.0,2.0,14,2025-09-03 21:40:00,1.217581018518519,0.04826388888888889,2.0,1.0,1.0,2.0,0.0,,0.0,0.0,62,1071,True,6.0,,True,,,,unknown,,0,False,False,False,False,False,False,2.0,,,14,0,6.0,2.0,4.0,0.0,0.0,2,14,2.0,0.0,0.0,11,114
162094,[dynamo][guards] Skip guard on _compiled_call_impl,open,False,2025-09-03 20:31:21,,2025-09-04 18:01:36,anijain2305,0.0,12,0,1,1,1,0,1.0,1.0,12,,,,,,,3.04663840096911,0.0,,0.0,0.0,50,266,True,3.0,,False,,,1.0,clean,1.0,0,False,False,False,False,False,False,1.0,,,12,0,2.0,1.0,1.0,0.0,0.0,1,12,1.0,0.0,5.0,5,25
162095,[Torch FX] Run ensures on PassResult instead of the input graph_module.,open,False,2025-09-03 20:44:42,,2025-09-06 03:01:46,abeakkas,0.0,2,1,1,1,5,0,1.0,1.0,3,2025-09-06 03:01:46,,2.261851851851852,,,,1.0,0.0,,0.0,0.0,71,254,True,3.0,,True,,,,unknown,,0,False,False,False,False,False,False,1.0,,,2,1,2.0,2.0,1.0,0.0,0.0,1,3,1.0,0.0,0.0,11,36
162096,Add NestedTensor dispatch for _is_any_true/_is_all_true,closed,False,2025-09-03 20:46:19,2025-09-22 20:22:47,2025-09-22 20:23:51,adabeyta,0.0,89,0,2,3,4,4,1.0,2.0,115,2025-09-03 20:49:12,18.98365740740741,0.002002314814814815,6.0,1.0,0.0,3.0,1.0,,0.0,0.0,55,1426,True,6.0,,True,,,,unknown,,0,False,True,False,False,False,False,2.0,,,89,0,4.0,2.0,2.0,0.0,0.0,2,115,2.0,0.0,0.0,5,88
162097,[PGO] handle PGO profile merges,closed,False,2025-09-03 20:46:57,2025-09-05 04:58:19,2025-09-05 04:59:21,pianpwk,0.0,57,1,2,1,6,0,1.0,2.0,58,2025-09-04 06:47:33,1.341226851851852,0.4170833333333333,1.0,1.0,0.0,2.0,1.0,,0.0,0.0,31,367,True,6.0,,False,,,,unknown,,0,False,False,False,False,False,False,2.0,,,57,1,5.0,3.0,3.0,0.0,0.0,2,58,2.0,0.0,4.0,5,47
162098,WIP AOTPrecompile on modules,open,False,2025-09-03 20:53:28,,2025-09-03 23:21:10,jamesjwu,0.0,118,30,4,1,1,0,1.0,3.0,148,,,,,,,3.04663840096911,0.0,,0.0,0.0,28,266,True,3.0,,False,,,1.0,unstable,1.0,0,False,False,False,False,False,False,3.0,,,118,30,18.0,10.0,12.0,0.0,0.0,4,148,4.0,0.0,1.0,4,25
162099,make should_swap more dde friendly,closed,False,2025-09-03 20:56:08,2025-09-08 22:41:21,2025-09-08 22:41:22,laithsakka,0.0,16,2,1,6,6,3,1.0,1.0,54,2025-09-03 21:26:45,5.07306712962963,0.02126157407407408,3.0,1.0,0.0,3.0,0.0,,0.0,0.0,34,256,True,3.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,1.0,,,16,2,3.0,3.0,2.0,0.0,0.0,1,54,1.0,0.0,11.0,5,28
162100,[CI] viable strict upgrade: Explicitly name which linux binary wheels should block,closed,False,2025-09-03 21:00:37,2025-09-03 22:38:36,2025-09-03 22:39:37,clee2000,0.0,1,1,1,8,3,0,1.0,1.0,26,2025-09-03 22:29:22,0.06804398148148148,0.06163194444444445,1.0,1.0,0.0,3.0,0.0,,0.0,1.0,82,924,True,4.0,,False,,,,unknown,,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,26,1.0,0.0,12.0,12,110
162101,[inductor] avoid creating LoopBody twice,closed,False,2025-09-03 21:34:59,2025-09-19 20:21:36,2025-09-19 20:21:37,shunting314,0.0,33,45,1,9,2,0,1.0,1.0,80475,2025-09-03 22:03:03,15.94903935185185,0.01949074074074074,2.0,2.0,0.0,3.0,0.0,,0.0,0.0,40,892,True,4.0,,False,,,1.0,unstable,0.0,0,False,True,False,False,False,False,1.0,,,33,45,15.0,15.0,7.0,0.0,0.0,1,80475,1.0,0.0,7.0,5,144
162102,LOAF not for land hack,open,False,2025-09-03 21:35:02,,2025-09-22 17:36:49,shunting314,0.0,53,0,3,18,2,0,1.0,2.0,80590,,,,,,,3.04663840096911,0.0,,0.0,0.0,22,350,True,3.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,2.0,,,53,0,8.0,3.0,4.0,0.0,0.0,3,80590,3.0,0.0,7.0,5,37
162103,Modify ROCm MI2xx-based workflows to run on cron schedule,open,False,2025-09-03 21:36:52,,2025-09-09 00:35:42,jithunnair-amd,0.0,17,3,2,3,7,0,1.0,1.0,28,2025-09-03 21:40:21,,0.002418981481481482,2.0,2.0,0.0,4.0,0.0,,0.0,2.0,57,214,True,7.0,,False,,,,unknown,,0,False,False,False,False,False,False,1.0,,,17,3,6.0,5.0,2.0,0.0,0.0,2,28,2.0,0.0,7.0,9,25
162104,Stash and restore tls state for AC,open,False,2025-09-03 21:46:18,,2025-09-04 23:47:29,soulitzer,0.0,73,11,5,1,4,0,3.0,5.0,84,2025-09-04 17:05:28,,0.8049768518518519,,,,1.0,2.0,,0.0,0.0,34,223,True,4.0,,False,,,,unknown,,0,False,True,False,False,False,False,5.0,,,73,11,19.0,10.0,12.0,0.0,0.0,5,84,5.0,0.0,52.0,7,21
162105,[dynamo] Make the MRO walk more narrow,closed,False,2025-09-03 21:55:53,2025-09-04 17:54:36,2025-09-04 17:55:41,anijain2305,0.0,2,0,1,2,3,0,1.0,1.0,14,2025-09-04 16:48:53,0.8324421296296296,0.7868055555555555,3.0,3.0,0.0,5.0,0.0,,0.0,0.0,38,336,True,5.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,1.0,,,2,0,2.0,1.0,1.0,0.0,0.0,1,14,1.0,0.0,5.0,7,39
162106,Add torch.compile support for triton.constexpr_function,closed,False,2025-09-03 21:57:18,2025-09-04 16:46:58,2025-09-04 16:48:02,oulgen,0.0,48,0,2,3,3,0,1.0,2.0,54,2025-09-03 22:01:06,0.7844907407407408,0.002638888888888889,2.0,2.0,0.0,4.0,1.0,,0.0,0.0,55,318,True,5.0,,False,,,1.0,clean,0.0,0,False,True,False,False,False,False,2.0,,,48,0,6.0,2.0,4.0,0.0,0.0,2,54,2.0,0.0,1.0,5,31
162107,Add GPU vs CPU performance benchmarking utilities,open,False,2025-09-03 22:40:40,,2025-09-22 22:22:42,kay-hewett,0.0,882,0,5,1,9,0,3.0,4.0,882,2025-09-03 22:50:08,,0.006574074074074074,,,,2.0,3.0,,2.0,0.0,49,604,True,3.0,,True,,,,unknown,,0,False,True,True,False,True,False,4.0,,,882,0,10.0,5.0,5.0,5.0,0.0,5,882,0.0,0.0,0.0,7,85
162108,[MPS] Add `native_dropout` and `native_dropout_backward`,closed,False,2025-09-03 22:51:46,2025-09-09 01:44:09,2025-09-09 01:45:13,kurtamohler,0.0,96,1,7,4,6,9,5.0,6.0,28465,2025-09-04 17:08:34,5.119710648148148,0.7616666666666667,9.0,1.0,0.0,4.0,2.0,,0.0,1.0,56,107,True,7.0,,False,,,1.0,clean,0.0,0,False,True,False,False,False,False,6.0,,,96,1,15.0,8.0,9.0,1.0,0.0,7,28465,6.0,0.0,40.0,5,11
162109,rewrite __maybe_broadcast should_expand check for unbacked,closed,False,2025-09-03 23:31:54,2025-09-08 22:41:22,2025-09-08 22:42:26,laithsakka,0.0,37,11,2,8,8,12,1.0,2.0,79,2025-09-04 14:36:39,4.964907407407408,0.6282986111111111,11.0,1.0,0.0,4.0,0.0,,0.0,0.0,58,104,True,3.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,2.0,,,37,11,6.0,6.0,3.0,0.0,0.0,2,79,2.0,0.0,11.0,6,11
162111,[DLPACK] Optimize toDLPack Conversion Speed,closed,False,2025-09-04 00:15:19,2025-09-04 05:27:08,2025-09-04 05:28:10,tqchen,0.0,35,8,1,1,6,0,1.0,1.0,43,2025-09-04 00:20:05,0.2165393518518519,0.003310185185185185,1.0,1.0,0.0,3.0,0.0,,0.0,0.0,43,816,True,5.0,,True,,,,unknown,,0,False,True,False,False,False,False,1.0,,,35,8,3.0,3.0,1.0,0.0,0.0,1,43,1.0,0.0,0.0,5,129
162112,[ROCm] fix miopen batchnorm changing output format,closed,False,2025-09-04 00:17:55,2025-09-11 19:37:52,2025-09-11 21:32:14,amdfaa,0.0,56,65,6,10,9,2,3.0,6.0,27016,2025-09-04 00:27:55,7.805520833333333,0.006944444444444444,3.0,1.0,0.0,4.0,3.0,,0.0,1.0,50,330,True,9.0,,True,,,,unknown,,0,False,True,False,False,False,False,6.0,,,56,65,24.0,37.0,30.0,0.0,0.0,6,27016,6.0,0.0,0.0,7,47
162114,[audio hash update] update the pinned audio hash,closed,False,2025-09-04 00:25:01,2025-09-05 04:32:19,2025-09-05 04:33:22,pytorchupdatebot,0.0,1,1,1,1,6,0,1.0,1.0,2,2025-09-04 00:25:02,1.171736111111111,1.157407407407407e-05,1.0,1.0,0.0,2.0,0.0,,1.0,0.0,48,157,True,5.0,,False,,,,unknown,,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,8,13
162115,[vllm hash update] update the pinned vllm hash,closed,False,2025-09-04 00:25:06,2025-09-04 04:26:37,2025-09-04 04:27:39,pytorchupdatebot,0.0,1,1,1,1,3,0,1.0,1.0,2,2025-09-04 00:25:07,0.1677199074074074,1.157407407407407e-05,1.0,1.0,0.0,2.0,0.0,,1.0,0.0,46,156,True,5.0,,False,,,,unknown,,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,8,13
162117,Making batching rule for F.embedding DTensor-aware,closed,False,2025-09-04 00:37:06,2025-09-05 21:40:17,2025-09-05 21:41:21,zou3519,0.0,112,7,10,3,4,10,5.0,7.0,169,2025-09-04 13:32:22,1.877210648148148,0.5383796296296296,11.0,1.0,0.0,4.0,1.0,,0.0,0.0,50,693,True,5.0,,False,,,1.0,clean,0.0,0,False,True,False,False,False,False,7.0,,,112,7,24.0,12.0,14.0,2.0,0.0,10,169,8.0,0.0,46.0,6,93
162118,Fix memory leak in AOTI when calling `aoti_torch_as_strided`,closed,False,2025-09-04 00:39:17,2025-09-04 22:17:10,2025-09-04 22:18:12,yushangdi,0.0,31,0,2,1,6,0,1.0,2.0,31,2025-09-04 16:53:21,0.9013078703703704,0.6764351851851852,1.0,1.0,0.0,3.0,1.0,,0.0,0.0,60,908,True,7.0,,True,,,,unknown,,0,False,True,False,False,False,False,2.0,,,31,0,4.0,2.0,2.0,0.0,0.0,2,31,2.0,0.0,1.0,8,108
162119,ensure meta impls for nonfunctional collectives are registered on import torch; support nonfunctional collectives with FakeTensor,open,False,2025-09-04 00:56:53,,2025-09-05 05:01:24,bdhirsh,0.0,75,52,4,3,15,1,1.0,4.0,8057,2025-09-04 01:28:53,,0.02222222222222222,3.0,2.0,0.0,4.0,1.0,,0.0,0.0,129,1379,True,3.0,,False,,,1.0,unstable,1.0,0,False,False,False,False,False,False,4.0,,,75,52,8.0,7.0,5.0,1.0,0.0,4,8057,3.0,0.0,69.0,16,148
162126,[Inductor] don't call sympy_str when not needed,closed,False,2025-09-04 01:21:45,2025-09-19 20:21:37,2025-09-19 20:21:38,shunting314,0.0,7,11,1,8,2,0,1.0,1.0,80399,2025-09-04 17:16:12,15.79157407407407,0.6628125,2.0,2.0,0.0,3.0,0.0,,0.0,0.0,47,1044,True,4.0,,False,,,1.0,unstable,0.0,0,False,True,False,False,False,False,1.0,,,7,11,7.0,11.0,2.0,0.0,0.0,1,80399,1.0,0.0,7.0,7,127
162130,Raise error when no record on `extra_files`,open,False,2025-09-04 02:47:55,,2025-09-18 14:26:57,ILCSFNO,0.0,10,7,2,7,1,0,1.0,2.0,656117,,,,,,,3.04663840096911,1.0,,0.0,0.0,43,94,True,4.0,,True,,,,unknown,,0,False,True,False,False,False,False,2.0,,,10,7,4.0,5.0,2.0,0.0,0.0,2,656117,2.0,0.0,0.0,7,13
162132,[Inductor][Intel GPU] Register triton template heuristic for addmm tma.,closed,False,2025-09-04 03:02:38,2025-09-04 23:02:01,2025-09-04 23:03:04,etaf,0.0,22,15,1,1,3,0,1.0,1.0,37,2025-09-04 17:16:48,0.8329050925925926,0.5931712962962963,1.0,1.0,0.0,3.0,0.0,,0.0,0.0,71,217,True,7.0,,True,,,,unknown,,0,False,True,False,False,False,False,1.0,,,22,15,2.0,2.0,2.0,0.0,0.0,1,37,1.0,0.0,0.0,9,21
162133,Add Module API shim and nativeRT implementation.,closed,False,2025-09-04 03:32:52,2025-09-04 03:35:40,2025-09-04 03:35:40,JacobSzwejbka,0.0,201,0,3,10,2,0,3.0,3.0,67258,,0.001944444444444444,,,,,3.04663840096911,0.0,,0.0,0.0,48,441,True,0.0,,False,,,,unknown,,0,False,False,False,False,False,False,3.0,,,201,0,6.0,3.0,3.0,2.0,0.0,3,67258,1.0,0.0,8.0,7,78
162134,Add Module API shim and nativeRT implementation.,open,False,2025-09-04 03:45:44,,2025-09-11 20:12:32,JacobSzwejbka,0.0,199,0,3,4,2,14,3.0,3.0,353,2025-09-04 16:00:21,,0.510150462962963,12.0,0.0,0.0,4.0,0.0,,0.0,0.0,48,440,True,0.0,,False,,,,unknown,,0,False,False,False,False,False,False,3.0,,,199,0,6.0,3.0,3.0,2.0,0.0,3,353,1.0,0.0,8.0,7,78
162136,[CD] Build Mac wheels using `setup-python` action,closed,False,2025-09-04 03:52:35,2025-09-12 00:16:34,2025-09-12 00:17:38,malfet,0.0,94,344,5,21,4,12,4.0,4.0,16446,2025-09-06 07:41:49,7.849988425925926,2.159189814814815,14.0,2.0,0.0,5.0,0.0,,0.0,2.0,49,634,True,4.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,True,False,4.0,,,94,344,31.0,66.0,41.0,0.0,0.0,5,16446,5.0,0.0,169.0,7,81
162137,weakref const nested args,closed,False,2025-09-04 03:56:45,2025-09-04 19:51:34,2025-09-04 19:51:34,dolpm,0.0,64,0,2,1,1,0,1.0,2.0,64,,0.6630671296296297,,,,,3.04663840096911,1.0,,0.0,0.0,25,319,True,3.0,,True,,,,unknown,,0,False,True,False,False,False,False,2.0,,,64,0,4.0,2.0,2.0,1.0,0.0,2,64,1.0,0.0,0.0,4,31
162138,[Intel GPU][FlexAttention] Enable TMA path on Intel GPU,closed,False,2025-09-04 04:40:06,2025-09-05 16:54:53,2025-09-05 16:55:56,hoshibara,0.0,22,2,2,6,12,2,1.0,2.0,3851,2025-09-04 04:40:34,1.510266203703704,0.0003240740740740741,6.0,4.0,1.0,6.0,1.0,,0.0,0.0,55,350,True,7.0,,True,,,,unknown,,0,False,False,False,False,False,False,2.0,,,22,2,6.0,4.0,4.0,0.0,0.0,2,3851,2.0,0.0,0.0,8,42
162142,[SymmMEM] Allow to import _SymmetricMemory when NVSHMEM is not available,closed,False,2025-09-04 06:24:26,2025-09-09 05:37:45,2025-09-10 04:27:03,fegin,0.0,9,2,1,3,8,2,1.0,1.0,29188,2025-09-04 06:53:13,4.967581018518518,0.01998842592592593,4.0,2.0,0.0,7.0,0.0,,0.0,0.0,72,300,True,5.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,1.0,,,9,2,2.0,3.0,1.0,0.0,0.0,1,29188,1.0,0.0,2.0,10,36
162144,[PT2]: Overriding Tensor device by SubmodNameToDevice,closed,False,2025-09-04 06:35:22,2025-09-16 06:56:09,2025-09-16 06:57:12,kqfu,0.0,40,0,3,1,14,0,2.0,1.0,40,2025-09-11 18:20:57,12.01443287037037,7.489988425925926,2.0,2.0,0.0,4.0,0.0,,0.0,0.0,53,682,True,5.0,,True,,,,unknown,,0,False,False,False,False,False,False,1.0,,,40,0,6.0,3.0,3.0,0.0,0.0,3,40,3.0,0.0,2.0,6,74
162148,Add api info for torch._C._nn.pyi,closed,False,2025-09-04 07:16:56,2025-09-06 05:21:42,2025-09-06 05:22:45,orangeH25,0.0,53,0,1,3,7,0,1.0,1.0,770,2025-09-04 11:19:48,1.919976851851852,0.1686574074074074,2.0,2.0,0.0,3.0,0.0,,0.0,0.0,33,127,True,4.0,,True,,,,unknown,,0,False,True,False,False,False,False,1.0,,,53,0,2.0,1.0,1.0,0.0,0.0,1,770,1.0,0.0,0.0,5,19
162149,[not for land] cache can-fuse,closed,False,2025-09-04 07:17:14,2025-09-19 23:34:06,2025-09-19 23:34:06,shunting314,0.0,8,1,1,1,2,0,1.0,1.0,9,,15.67837962962963,,,,,3.04663840096911,0.0,,0.0,0.0,29,297,True,2.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,1.0,,,8,1,3.0,2.0,2.0,0.0,0.0,1,9,1.0,0.0,7.0,5,28
162150,[SymmMem] Skip multicast init if any CUDA call fails,open,False,2025-09-04 07:27:26,,2025-09-04 17:10:39,kwen2501,0.0,83,48,2,1,2,2,2.0,2.0,131,2025-09-04 16:57:13,,0.3956828703703704,3.0,0.0,0.0,3.0,0.0,,0.0,0.0,52,593,True,4.0,,False,,,1.0,clean,1.0,0,False,False,False,True,False,False,2.0,,,83,48,15.0,10.0,3.0,0.0,0.0,2,131,2.0,0.0,4.0,9,59
162153,Actually run aot_inductor_perf_smoketest on MPS,closed,False,2025-09-04 08:12:14,2025-09-10 01:00:58,2025-09-10 01:00:58,huydhn,0.0,2,2,1,1,4,0,1.0,1.0,4,2025-09-04 14:25:52,5.70050925925926,0.2594675925925926,1.0,1.0,0.0,2.0,1.0,,0.0,0.0,47,64,True,2.0,,False,,,,unknown,,0,False,True,False,False,False,False,1.0,,,2,2,2.0,2.0,1.0,0.0,0.0,1,4,1.0,0.0,7.0,5,5
162155,[WIP] Add AMP Integration guide for accelerators,closed,False,2025-09-04 09:16:15,2025-09-08 08:31:59,2025-09-08 08:31:59,zeshengzong,0.0,59,0,1,2,1,0,1.0,1.0,75,,3.969259259259259,,,,,3.04663840096911,0.0,,1.0,0.0,48,0,False,2.0,,True,,,,unknown,,0,False,False,False,False,False,False,1.0,,,59,0,2.0,1.0,1.0,1.0,0.0,1,75,0.0,0.0,1.0,7,0
162158,Fixed comment to match logic in distributed_c10d.py,closed,False,2025-09-04 12:09:49,2025-09-06 05:37:52,2025-09-06 13:32:41,Codeboi007,0.0,3,3,1,2,4,2,1.0,1.0,8,2025-09-04 16:18:09,1.7278125,0.1724537037037037,2.0,1.0,0.0,4.0,0.0,,0.0,0.0,51,251,True,5.0,,True,,,,unknown,,0,False,True,False,False,True,False,1.0,,,3,3,2.0,2.0,1.0,0.0,0.0,1,8,1.0,0.0,0.0,7,34
162159,clean up extra declaration in aten/src/ATen/native/Blas.cpp,closed,False,2025-09-04 12:25:14,2025-09-18 20:10:55,2025-09-18 20:10:55,vkuzo,0.0,1,8,1,1,1,0,1.0,1.0,9,2025-09-04 17:22:15,14.3233912037037,0.2062615740740741,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,59,282,True,1.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,1.0,,,1,8,2.0,2.0,2.0,0.0,0.0,1,9,1.0,0.0,85.0,6,28
162162,Forward fix for user defined triton kernel grid calc,closed,False,2025-09-04 13:06:07,2025-09-04 22:51:26,2025-09-04 22:51:26,nandesuka,0.0,1,0,1,1,7,0,1.0,1.0,1,2025-09-04 13:07:56,0.4064699074074074,0.001261574074074074,2.0,2.0,0.0,4.0,0.0,,0.0,0.0,52,492,True,7.0,,True,,,,unknown,,0,False,True,False,False,False,False,1.0,,,1,0,2.0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,9,43
